Nome: CAETITE
Codigo Estacao: 83339
Latitude: -14.07277777
Longitude: -42.48722221
Altitude: 876.29
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2019-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1998-09-30;273,4;null;null;296;0;916,801111;28,786667;23,006;17,123333;49,116667;10,8;5,684884;null;
1998-10-31;262,6;null;null;256,7;9;915,205376;29,951613;24,36;18,7;51,830645;9,8;4,973118;null;
1998-11-30;84,2;null;null;69,8;339,8;913,517778;26,896667;22,170667;19,176667;82,033333;9,5;2,592222;null;
1998-12-31;107,1;null;null;207,6;121,3;913,991398;27,135484;22,554839;18,764516;74,596774;8,3;2,760215;null;
1999-01-31;131,4;null;null;244,4;93,2;913,586022;27,612903;22,932903;18,909677;71,048387;7,5;3,03587;null;
1999-02-28;169,4;null;null;215,8;143,8;913,967857;28,953571;23,471429;19,042857;68,982143;9,5;3,66747;null;
1999-03-31;116,5;null;null;201,3;172,5;913,608602;27,103226;22,55871;18,841935;72,685484;7,5;2,955914;null;
1999-04-30;136,3;null;null;219,1;8,4;915,987778;26,89;22,105333;18,446667;70,9;9,6;4,698889;null;
1999-05-31;141,3;null;null;205;32,1;916,454839;26,290323;21,225806;17,119355;66,798387;9,1;4,283871;null;
1999-06-30;134,9;null;null;211,6;10,9;917,23;25,556667;20,523333;16,336667;66,133333;9,6;3,835556;null;
1999-07-31;149,8;null;null;217,2;13,7;919,534409;24,103226;19,170323;15,416129;70,870968;9,1;5,175269;null;
1999-08-31;179,8;null;null;243,6;20,1;919,127957;24,835484;19,44129;14,829032;63,451613;10;5,222581;null;
1999-09-30;189,9;null;null;237,8;46,3;916,268889;26,446667;21,072;15,786667;62,4;8,8;4,508889;null;
1999-10-31;162,4;null;null;185,4;84;915,463736;26,9;21,688667;17,164516;66,741667;11;4,295604;null;
