Nome: MORRO DO CHAPEU
Codigo Estacao: 83184
Latitude: -11.547494
Longitude: -41.151165
Altitude: 1001.66
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1997-02-28;141,9;null;null;183,7;56,2;902,532143;26,325;20,995;17,65;78,553571;6;3,55119;null;
1997-03-31;89,6;null;null;124,1;464,5;902,010753;24,664516;20,353548;17,7;86,169355;6;2,946237;null;
1997-04-30;83,7;null;null;163,6;143,1;903,5;24,94;20,452667;17,533333;84,075;5;3,011111;null;
1997-05-31;69;null;null;122,9;47,2;904,937634;22,506452;18,546452;16,058065;88,854839;6;3,623656;null;
1997-06-30;90,7;null;null;197,1;41;904,662222;23,296667;18,433333;15,336667;83,858333;6;2,655556;null;
1997-07-31;102,3;null;null;177,8;41,7;907,107527;21,664516;17,316774;14,480645;82,983871;6;3,580645;null;
1997-08-31;147,3;null;null;215,6;16,9;907,152688;22,86129;17,469677;14,122581;74,685484;7;3,569892;null;
1997-09-30;234,3;null;null;248,8;,2;903,387778;27,713333;20,978667;16,336667;63,858333;6;2,677778;null;
1997-10-31;209,9;null;null;231,1;165,8;902,086022;28,283871;22,028387;17,529032;68,758065;8;2,892473;null;
1997-11-30;180,2;null;null;238,1;71;902,226667;27,74;21,902;17,85;70,416667;6;2,611111;null;
1997-12-31;184;null;null;229,9;32,3;902,226882;28,625806;22,580645;18,274194;73,290323;6;3,107527;null;
1998-01-31;175,7;null;null;170,1;69,5;902,073118;28,367742;22,756774;19,022581;73,451613;5;2,688172;null;
1998-02-28;257,7;null;null;210,5;27,6;902,640476;29,282143;23,291429;19,110714;67,848214;5;2,92381;null;
1998-03-31;259;null;null;250,8;12;902,109677;29,658065;23,543226;19,225806;66,951613;9;3,387097;null;
1998-04-30;231,8;null;null;235,2;8,7;902,857778;29,176667;22,908;18,56;67,083333;7;3,066667;null;
1998-05-31;214,6;null;null;209,9;7,4;904,613978;26,822581;20,974194;17,264516;70,145161;6;3,601075;null;
1998-06-30;158,5;null;null;155,3;25,8;906,8;23,783333;18,724667;15,276667;76,375;9,2;3,996629;null;
1998-07-31;181,4;null;null;193,7;28,2;906,11828;23,722581;18,58129;15,616129;76,774194;6;3,876344;null;
1998-08-31;191,2;null;null;228,6;32,9;905,250538;24,851613;19,182581;15,435484;71,346774;6;3,72043;null;
1998-09-30;177,5;null;null;250,2;10;905,028889;26,71;20,339333;15,873333;60,758333;6;3,966667;null;
1998-10-31;236;null;null;242,2;22,6;903,563441;28,545161;21,919355;16,874194;57,895161;6;3,677419;null;
1998-11-30;138,2;null;null;145,4;101,4;901,4;27,316667;21,97;18;71,125;6;2,566667;null;
1998-12-31;139,8;null;null;201,7;136,7;901,93871;27,096774;21,656774;17,96129;70,379032;6;2,752688;null;
1999-01-31;171,5;null;null;230;36,5;901,603226;27,922581;22,246452;17,822581;61,798387;5;2,709677;null;
1999-02-28;143,2;null;null;178;21,5;901,563095;27,960714;22,272143;18,207143;67,660714;6;3,345238;null;
1999-03-31;150,9;null;null;223,5;77,2;901,132258;28,13871;22,262581;18,029032;65,645161;7;2,55914;null;
1999-04-30;145,1;null;null;200,9;22,3;903,413333;27,03;21,380667;17,646667;69,908333;7;3,388889;null;
1999-05-31;85,2;null;null;153,3;35;904,103226;24,629032;19,773548;16,480645;78,040323;6;3,258065;null;
1999-06-30;99,7;null;null;175,2;24,5;904,563333;24,243333;19,14;16,233333;74,825;6;3,533333;null;
1999-07-31;98,3;null;null;155,9;32;906,429032;22,512903;17,830968;14,822581;78,451613;7;4,086022;null;
1999-08-31;102,4;null;null;200,3;46;906,143011;22,764516;17,543226;14,241935;76,637097;7;4,053763;null;
1999-09-30;140,9;null;null;194,9;37,7;904,032222;24,76;19,056667;15,193333;68,616667;6;3,588889;null;
1999-10-31;130,7;null;null;158,3;91,4;903,652688;25,367742;19,716774;15,948387;73,774194;7;3,548387;null;
1999-11-30;85,3;null;null;126,2;107;902,171111;24,543333;20,338667;17,236667;80,075;5;2,9;null;
1999-12-31;102,5;null;null;167,9;138,5;901,660215;25,709677;20,86;17,545161;78,806452;6;2,903226;null;
2000-01-31;96,6;null;null;212,1;165,4;901,38172;26,667742;21,452903;18,003226;76,725806;5;2,645161;null;
2000-02-29;115;null;null;204,9;76,6;902,203448;27,089655;21,781379;18,22069;79,991379;6;3,310345;null;
2000-03-31;114,5;null;null;203,4;64,1;901,692473;26,558065;21,472258;18,067742;76,419355;6;3,44086;null;
2000-04-30;93;null;null;177,9;109,9;902,745556;25,763333;20,874667;17,973333;80,15;6;3,377778;null;
2000-05-31;72,5;null;null;173,9;30,3;903,951613;24,074194;19,562581;16,883871;82,427419;6;3,010753;null;
2000-06-30;77,5;null;null;140,9;35;905,353333;22,753333;18,167333;15,566667;83,791667;6;3,377778;null;
2000-07-31;108,5;null;null;211,2;27,9;905,078495;23,490323;18,109032;14,751613;77,066667;6;3,236559;null;
2000-08-31;127;null;null;207,1;17,1;906,052688;24,293548;18,563226;15,345161;72,427419;7;3,677419;null;
2000-09-30;125,9;null;null;142,7;21,9;904,796667;24,793333;19,152667;15,763333;74,433333;6;3,711111;null;
2000-10-31;206,2;null;null;247,2;9,7;904,387097;28,093548;21,363226;16,709677;59,58871;6;3,376344;null;
2000-11-30;117;null;null;175,7;252,7;902,005556;26,573333;21,363333;17,98;73,908333;7;2,855556;null;
2000-12-31;106,6;null;null;168,1;129,2;902,313978;26,119355;21,311613;18,041935;77,072581;6;2,569892;null;
2001-01-31;139,4;null;null;235,4;29,5;903,796774;26,912903;21,079355;17,3;69,290323;7;3,139785;null;
2001-02-28;207,9;null;null;230,1;1,4;902,22381;29,289286;22,842857;17,567857;58,973214;6;3;null;
2001-03-31;161,2;null;null;199;53;903,226882;27,696774;21,878065;18,177419;70,443548;8;3,043011;null;
2001-04-30;150,6;null;null;192,7;18,2;903,851111;26,823333;21,107333;17,466667;72,566667;7;3,788889;null;
2001-05-31;141,8;null;null;211,7;25,9;903,829032;27,570968;21,389677;17,835484;70,145161;6;2,27957;null;
2001-06-30;83,2;null;null;149,2;59,6;906,102222;22,94;18,34;15,713333;83,233333;6;3,766667;null;
2001-07-31;114,3;null;null;208,2;28,2;906,529032;23,535484;18,17871;15,125806;77,451613;7;3,55914;null;
2001-08-31;105;null;null;173,8;54,1;908,233333;22,377419;17,410323;14,516129;80,967742;6;4,139785;null;
2001-09-30;146,9;null;null;209,7;48,8;905,003333;25,6;19,619333;15,96;73,858333;6;3,611111;null;
2001-10-31;198,2;null;null;207,9;11,2;903,829032;27,73871;21,434839;17,064516;66,895161;6;3,634409;null;
2001-11-30;260,1;null;null;228,1;,6;902,422222;29,503333;22,829333;17,786667;57,108333;6;2,977778;null;
2001-12-31;225;null;null;208,8;94,2;902,376344;27,680645;21,942581;18,229032;70,379032;6;3,483871;null;
2002-01-31;128;null;null;186,2;216,2;902,269892;26,612903;21,266452;18,203226;79,677419;6;3,053763;null;
2002-02-28;162,8;null;null;229,2;115;902,983333;26,75;21,419286;17,742857;69,285714;6;2,536402;null;
2002-03-31;168,3;null;null;226;59,7;902,923656;27,035484;21,555484;18,122581;72,75;5;3,236559;null;
2002-04-30;130,9;null;null;198,6;13,8;903,275556;25,92;20,91;17,783333;78,083333;6;3,3;null;
2002-05-31;150,4;null;null;222,7;21,4;904,486022;25,393548;20,058065;16,816129;74,733871;6;2,956989;null;
2002-06-30;92,7;null;null;137,5;32,5;906,855556;23,137931;18,606429;15,862069;85,016667;6;3,911111;null;
2002-07-31;105,3;null;null;189;17,3;906,986022;23,832258;18,517419;15,43871;82,612903;6;3,397849;null;
2002-08-31;137,9;null;null;227,3;38,5;906,892473;23,725806;18,198065;15,048387;77,645161;7;3,839641;null;
2002-09-30;152,6;null;null;182,3;10,6;905,186667;25,946667;20,031333;16,233333;75,641667;6;3,4;null;
2002-10-31;265,7;null;null;266,8;0;903,782796;28,477419;21,6;16,767742;61,451613;8;3,448387;null;
2002-11-30;244,8;null;null;234,8;16,4;903,544444;29,026667;22,336;17,5;65,925;6;3,688889;null;
2002-12-31;223,9;null;null;202,2;74,4;903,010753;29,019355;22,73871;18,335484;67,677419;6;2,462366;null;
2003-01-31;181,4;109,791477;109,791477;255;83,3;903,221505;29,235484;23,11871;18,816129;69,443548;6;2,483871;null;
2003-02-28;174,1;91,125589;91,125589;233,6;18,7;903,369048;27,971429;22,411429;18,164286;69,705357;6;3,241667;null;
2003-03-31;168,7;101,369043;50,674411;215,7;23,1;902,980645;28,56129;22,623871;18,712903;72;6;3,580645;null;
2003-04-30;148;97,220113;13,9;222,7;13,7;903,75;28,533333;22,574667;18,533333;70,883333;7;3,166667;null;
2003-05-31;89;77,070868;63,6;141,1;64;904,760215;25,332258;20,381935;17,403226;81,629032;6;3,082796;null;
2003-06-30;97,6;59,349602;33,5;173,6;33,5;905,818889;22,993333;18,433333;15,863333;84,583333;6;3,4;null;
2003-07-31;89,7;54,804047;28,7;175,8;28,7;907,389247;22,312903;17,472903;14,645161;84,072581;7;3,876344;null;
2003-08-31;112,2;63,533398;13,3;194,4;13,3;906,723656;24,141935;18,572903;15,367742;78,637097;6;3,11828;null;
2003-09-30;133,1;null;null;207,6;24,1;905,971111;25,303333;19,420667;15,663333;74,633333;6;3,777778;null;
2003-10-31;228,7;null;null;244,3;2,3;904,048387;27,374194;21,170968;16,451613;64,25;7,7;3,836559;null;
2003-11-30;145,3;null;null;197;100,1;902,811111;27,17;21,485333;17,506667;73,575;6;3,366667;null;
2003-12-31;239,5;null;null;249,5;1,2;902,552688;28,764516;22,790968;17,990323;63,580645;20;3,247312;null;
2004-01-31;125,6;null;null;149;244,9;901,817204;26,496774;21,960645;18,612903;77,379032;5;3,001075;null;
2004-02-29;123,2;null;null;196,4;64,9;902,917241;26,475862;21,670345;18,296552;77,672414;6;3,229885;null;
