Nome: BARREIRAS
Codigo Estacao: 83236
Latitude: -12.155843
Longitude: -45.008269
Altitude: 447.51
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2009-01-31;79,1;129,675261;129,675261;214,8;138,3;1009,653763;960,974194;31,977419;25,458065;21,163333;76,370968;5,3;1,290323;
2009-02-28;85;116,199923;100,975721;193,5;72,3;1009,102381;960,405952;31,939286;25,445714;21,05;77,464286;4,8;1,121429;
2009-03-31;76,6;126,974525;126,974525;210,6;127;1008,667742;960,025806;32,854839;25,677419;20,974194;76,298387;4,7;1,010753;
2009-04-30;45,4;105,613051;105,613051;157,2;218,8;1010,887778;961,951111;30,326667;24,706667;21,386667;83,433333;3,3;,93;
2009-05-31;62,5;94,991521;88,544708;196,4;56,8;1012,25914;963,136559;30,145161;23,688387;19,354839;78,104839;4;1,023656;
2009-06-30;93,3;78,441967;71,05987;267;59;1013,774444;964,451111;30,69;22,589333;17,31;75,8;4,5;,858889;
2009-07-31;130,7;76,081936;29,936234;286,1;0;1014,025806;964,57957;31,922581;22,15871;15,2;69,362903;5,3;1,04086;
2009-08-31;182,3;106,463516;17,203611;308,2;0;1012,577419;963,61828;33,674194;24,562581;17,077419;56,572581;8,3;1,537634;
2009-09-30;209,6;152,577878;12,670925;279;5,7;1010,258889;961,98;36,493333;27,691333;20,093333;49,683333;7;1,677778;
2009-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2009-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2009-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-01-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2010-07-31;193;91,778784;18,193964;287;,2;1015,432787;965,896721;32,122581;23,553548;15,967742;null;4,8;1,72623;
2010-08-31;224,2;null;null;319,8;0;1014,962903;965,674194;33,351613;23,725806;14,525806;null;5;1,417742;
2010-09-30;254,5;134,757343;14,802598;284,4;0;1011,91;963,378333;35,3;26,516667;17,533333;null;5,5;2,195;
2010-10-31;209,8;175,079652;106,351812;246,3;105,4;1008,977419;960,88871;36,103226;28,289677;22,035484;null;6,2;1,783871;
2010-11-30;113,2;135,519202;135,519202;189,7;145,1;1009,038333;960,31;32,27;26,098;21,563333;null;4,8;1,328333;
2010-12-31;83,8;133,503754;133,503754;193,8;233,1;1007,696774;959,195161;31,551613;25,54;21,390323;null;4,2;1,127419;
2011-01-31;75,6;125,054627;125,054627;207,1;193;1009,004839;960,182258;31,009677;25,085161;20,980645;null;4,5;,809677;
2011-02-28;63,1;105,422183;105,422183;155,7;138,1;1009,978571;961,067857;30,485714;24,733571;20,960714;null;3,5;,996429;
2011-03-31;57;113,828766;113,828766;185,6;191,4;1009,927419;960,991935;30,448387;24,75871;20,974194;null;4,2;,841935;
2011-04-30;80,9;109,639357;82,955796;256,7;26,5;1011,03;962,08;31,533333;24,865333;20,44;null;3,7;,91;
2011-05-31;112,2;96,283349;28,333562;270;1,7;1012,406452;963,082258;32,096774;23,774194;18,06129;null;3,5;,985484;
2011-06-30;129,2;78,515522;9,198562;276,8;0;1014,205;964,506667;32,37;22,67;16,043333;null;3,3;,91;
2011-07-31;171;78,283267;4,186816;315,4;0;1014,477419;964,729032;32,577419;22,320645;14,370968;null;3,8;,941935;
2011-08-31;219,7;106,515565;2,310196;315,3;0;1013,496774;964,3;34,422581;24,558065;16,087097;null;8,2;,970968;
2011-09-30;263,8;124,204256;,864164;276,1;0;1013,456667;964,545;35,226667;25,766667;16,686667;null;4,7;1,741667;
2011-10-31;164,3;151,651823;151,651823;192,4;181;1008,443548;960,769355;33,403226;26,991613;22,13871;null;5,2;1,422951;
2011-11-30;79,1;115,991048;115,991048;158,6;206,5;1010,425;961,586667;29,693333;24,748;20,868966;null;3,7;,801724;
2011-12-31;80,3;122,714974;122,714974;201,5;226,1;1009,904839;961,048387;30,854839;24,9;20,564516;null;4;,84918;
2012-01-31;86,4;122,088167;121,452837;183,9;110,6;1010,443548;961,525806;30,622581;24,893548;20,925806;null;2,7;,908065;
2012-02-29;99,1;114,719673;99,879084;227,3;64,9;1010,372414;961,418966;31,713793;25,116552;20,755172;null;3,8;1,286207;
2012-03-31;136,1;136,16918;78,727768;265;46,7;1010,117742;961,414516;33,9;26,209032;20,777419;null;3;,803226;
2012-04-30;148,8;126,43459;19,445172;270,9;3,8;1010,176667;961,42;35,196667;26,06;19,796667;null;2,8;,616667;
2012-05-31;152,2;120,160376;10,225343;266,1;5,8;1012,38871;963,514516;33,709677;25,589677;19,646667;null;3,5;1,254839;
2012-06-30;166,7;101,657515;2,412594;290,1;1,1;1013,976667;964,765;33,7;24,569333;17,493333;null;3,5;,835;
2012-07-31;190,9;94,290025;,462274;315,7;0;1014,574194;965,087097;33,051613;23,554194;15,66129;null;5,3;,96129;
2012-08-31;255,5;106,605151;,193365;313,2;0;1015,740323;966,604839;32,46129;24,59871;17,054839;null;6,2;1,919355;
2012-09-30;277,1;146,05274;,277942;266,1;,2;1012,808333;964,358333;35,723333;27,223333;18,517241;null;5,7;2,059322;
2012-10-31;272,4;184,788425;15,319284;266,1;15,3;1009,23871;961,277419;36,412903;28,810968;21,322581;null;5;1,877419;
2012-11-30;72,6;121,864077;121,864077;103,3;298,9;1009,848333;961,135;30,753333;25,164667;21,743333;null;4,8;1,106667;
2012-12-31;130;150,101808;103,505217;284,5;35,2;1008,659016;960,220968;33,874194;26,690323;20,770968;null;3,8;,958065;
2013-01-31;79,1;132,854352;132,854352;155,6;341,9;1010,766129;961,930645;31,3;25,570968;21,625806;null;13,8;1,185484;
2013-02-28;null;127,70903;106,201706;246,2;54,7;1009,342857;960,767857;33,032143;26,297143;21,210714;null;3,7;,867857;
2013-03-31;89,9;139,49562;107,134965;224,1;87,8;1010,196552;961,477966;33,151724;26,276552;21,655172;null;3,8;,6;
2013-04-30;90,2;120,732715;74,603387;231,5;68,3;1011,685;962,858333;32,143333;25,69;21,333333;null;3,8;1,048333;
2013-05-31;null;114,606321;13,380313;264,4;2,7;1012,7375;963,696364;33,503448;25,152143;19,267857;null;2,7;,939286;
2013-06-30;151,9;101,67113;3,305728;284,2;,3;1013,405;964,271667;33,123333;24,594667;18,153333;null;3,7;,896667;
2013-07-31;175,9;99,178775;1,178847;300,5;0;1014,598387;965,254839;33,2;24,15871;16,593548;null;4,7;1,11129;
2013-08-31;212,3;117,473939;,480352;305,5;0;1013,379032;964,309677;34,041935;25,334194;17,416129;null;4,5;1,401613;
2013-09-30;null;157,661949;6,167585;263,2;6;1011,261667;963,02;35,62;27,965333;21,12069;null;7;2,274576;
2013-10-31;241,5;178,824621;43,63493;251,7;43,6;1009,891935;961,906452;35,332258;28,514839;22,929032;null;4,5;1,811475;
2013-11-30;137,9;146,928677;146,928677;224,4;188,7;1008,745;960,326667;33,28;26,704;21,89;null;5,7;1,379661;
2013-12-31;63,8;125,747509;125,747509;134,8;255,9;1009,606452;960,72623;30,241935;25,013548;21,548387;null;3;,981667;
2014-01-31;123;142,57544;97,085528;267,7;29,3;1010,230645;961,633871;32,674194;26,203226;20,854839;null;3,5;,86;
2014-02-28;null;114,848844;114,848844;175,2;115,5;1009,874074;961,105556;31,796296;25,465385;21,071429;null;4,3;,530769;
2014-03-31;81,4;125,499865;101,661332;214,7;92,4;1010,630645;961,793548;31,551613;25,492258;21,496774;null;3,5;,58871;
2014-04-30;85,2;115,095619;101,789309;253,7;98,1;1011,225;962,216667;31,776667;25,272;20,823333;null;3,3;,738333;
2014-05-31;116,8;110,497968;14,532482;270,9;1,3;1011,972581;962,959677;32,474194;24,946452;19,483871;null;4,3;,759322;
2014-06-30;145,5;89,590018;3,95444;283;0;1014,008333;964,651667;32,256667;23,638;17,073333;null;5,2;1,10678;
2014-07-31;169,6;99,178775;1,71619;297,6;,3;1015,97931;966,585;32,74;24,164138;17,046667;null;12,3;1,582456;
2014-08-31;215,4;114,666089;,690407;308,3;0;1014,404839;965,130645;34,019355;25,131613;17,087097;null;5,2;1,38871;
2014-09-30;248,3;150,872497;12,141376;279;43,7;1011,493333;963,085;36,053333;27,579333;19,883333;null;5,3;1,975;
2014-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2014-11-30;161,5;160,710833;153,9;236;153,9;1009,405;961,045;34,536667;27,511333;22,623333;null;7,3;1,769492;
2014-12-31;112,6;136,745531;136,745531;196,5;290,5;1010,540323;961,869355;31,706452;25,807742;21,274194;null;4,7;1,56129;
2015-01-31;136;151,032479;151,032479;281,9;203,5;1010,840323;962,266129;34,451613;26,629032;20,496774;null;4;1,093443;
2015-02-28;72,4;110,763822;110,763822;169,2;132,7;1011,178571;962,276786;31,146429;25,129286;20,925;null;5,2;,850909;
2015-03-31;85,9;131,597555;131,558786;208,7;128,8;1010,724194;961,941667;32,272414;25,876129;21,613333;null;3,3;,767742;
2015-04-30;74,4;123,619551;123,619551;214,3;147,7;1011,263333;962,19;31,786667;25,755333;21,9;null;3,7;,646667;
2015-05-31;98,9;106,489757;75,183691;260,5;15,4;1013,246774;964,096774;31,768966;24,684516;19,687097;null;3,3;,96129;
2015-06-30;128,5;89,590018;23,798405;254,8;0;1015,475;965,908333;32,114286;23,597333;17,189655;null;4,8;1,183333;
2015-07-31;166,4;102,990237;10,556026;291,3;0;1014,914516;965,677419;33,064516;24,434839;17,136667;null;6,3;1,345161;
2015-08-31;209,4;110,539417;3,921125;311,3;0;1014,15;965,064516;33,81;24,84129;16,422581;null;5;1,472581;
2015-09-30;274,1;152,551058;1,51862;286,1;9,9;1010,956667;962,586667;37,483333;27,618;18,95;null;5;1,636667;
2015-10-31;250,6;184,624527;13,546107;238,5;13,2;1010,156452;962,069355;37,316129;28,772903;20,948387;null;6,5;2,155738;
2015-11-30;null;177,224676;129,129041;231,2;129,1;1008,566667;960,528333;36,393333;28,554;22,133333;null;null;null;
2015-12-31;null;175,48543;30,535962;293,8;30,5;1010,06129;961,848387;36,232258;28,012258;21,648387;null;5,1444;null;
2016-01-31;null;129,715795;129,715795;140,6;593,1;1011,096774;962,259677;30,425806;25,325806;22,048387;null;3,60108;1,25291;
2016-02-29;null;141,684832;83,055687;286,9;9,8;1010,937931;962,42931;33,951724;26,944138;20,941379;null;6,17328;1,146208;
2016-03-31;null;152,639087;94,766319;280,9;81,1;1011,451613;962,877419;34,074194;27,093548;21,8;null;3,08664;,879526;
2016-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2016-05-31;null;117,321702;5,527381;289,3;2,8;1013,511475;964,522951;34,587097;25,345806;18,558065;null;4,62996;,818044;
2016-06-30;null;102,92241;3,206888;291,2;2,4;1015,125;965,933333;33,676667;24,704;17,803333;null;4,62996;1,246863;
2016-07-31;null;95,507994;,286526;319,7;0;1015,153226;965,774194;33,283871;23,79871;15,816129;null;5,1444;1,231283;
2016-08-31;null;124,801934;,12776;287,2;0;1013,243548;964,422581;34,874194;25,814194;17,590323;null;4,62996;1,340917;
2016-09-30;null;149,350968;15,537954;236;15,5;1011,967797;963,535;35,546667;27,393333;20,17;null;5,65884;2,075199;
2016-10-31;null;165,917398;95,806799;281;95,8;1009,435484;961,243548;35,264516;27,84129;21,687097;null;5,1444;1,925001;
2016-11-30;null;147,016831;120,101579;215,3;120,1;1009,23;960,773333;33,416667;26,800667;21,623333;null;4,62996;1,380414;
2016-12-31;122,3;145,000944;106,301641;243,6;106,3;1009,504839;961,05;32,753333;26,300645;21,558065;null;3,3;,895161;
2017-01-31;148,1;159,820196;26,502557;246;19,5;1009,372581;960,97377;34,43871;27,174194;21,780645;null;6,3;null;
2017-02-28;71,8;116,232685;116,232685;143;236,9;1010,389286;961,52;31,003571;25,437143;21,707143;null;4,7;1,096429;
2017-03-31;85,9;130,054885;130,054885;215,3;138,1;1009,95;961,262903;32,03871;25,777419;21,406452;null;4;,896774;
2017-04-30;96,5;119,306439;92,528489;257,6;56;1010,816949;962,040351;32,482759;25,603448;20,971429;null;4;,918644;
2017-05-31;148,8;113,225665;31,862567;279,5;2,8;1012,193548;963,206557;33,7;25,085806;19,3;null;4,8;,964516;
2017-06-30;189,4;93,106872;8,729914;297,3;0;1014,138333;964,765;33,173333;23,956667;16,93;null;4,2;1,231667;
2017-07-31;245,6;84,879909;3,248811;306,8;0;1017,640323;967,959677;31,019355;22,904516;15,751613;null;5,7;1,86129;
2017-08-31;208,1;105,194062;1,581442;322,6;0;1013,579032;964,280328;34,687097;24,509677;15,829032;null;5;1,211475;
2017-09-30;null;139,468664;,638356;289,4;0;1013,675;964,941667;34,443333;26,882;18,866667;null;5,1444;2,49146;
2017-10-31;null;204,868519;,183297;295,8;0;1008,703226;960,991935;37,764516;29,841935;21,919355;null;7,20216;2,232006;
2017-11-30;null;153,715982;87,113191;186,5;87,1;1009,013333;960,633333;34,063333;27,176667;22,646667;null;4,62996;1,491004;
2017-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2018-01-31;null;145,91899;105,654766;228,7;95,8;1009,670175;961,096491;33,355172;26,405714;21,65;null;4,62996;,977436;
2018-02-28;null;109,424162;109,424162;171,7;243,6;1010,164286;961,283929;30,996429;25,034286;20,996429;null;4,11552;,808406;
2018-03-31;null;121,053293;121,053293;192,5;200,4;1010,598387;961,717742;31,1;25,110968;21,316129;null;4,11552;1,003988;
2018-04-30;null;106,975833;97,819489;235,9;60,9;1011,998333;963,03;31,48;24,704667;20,243333;null;4,11552;1,003158;
2018-05-31;null;100,028508;39,881102;289,9;0;1013,491935;964,28871;32,4;24,159355;18,441935;null;3,60108;1,020583;
2018-06-30;null;77,459022;12,506973;292,4;0;1015,595;965,923333;32,113333;22,562;15,696667;null;3,08664;,840252;
2018-07-31;null;76,160698;5,699972;315,4;0;1015,517742;965,809677;32,474194;22,167097;13,835484;null;2,5722;1,079481;
2018-08-31;null;117,473939;3,450295;281,7;0;1014,032258;965,054839;34,683871;25,274839;17,403226;null;4,62996;1,344182;
2018-09-30;null;150,872497;1,201054;267,5;0;1010,335;961,923333;36,556667;27,561333;18,846667;null;6,17328;1,483302;
2018-10-31;null;180,74411;38,45911;237,5;38,2;1009,034426;960,97541;36,206667;28,512;22,106452;null;5,1444;1,604355;
2018-11-30;null;141,972478;141,972478;174,8;172,7;1009,845;961,301667;32,966667;26,452;21,85;null;4,11552;1,429969;
2018-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019-01-31;null;149,314825;108,004233;270;42,3;1011,1;962,5;34,387097;26,625806;20,496774;null;4,62996;,970798;
2019-02-28;null;120,451353;120,451353;193,6;155,8;1010,6875;961,923214;32,767857;25,807857;21,039286;null;7,20216;null;
2019-03-31;null;128,524412;128,524412;219,2;281;1011,191935;962,370968;32,112903;25,740645;21,654839;null;null;null;
2019-04-30;null;119,306368;105,62045;251,9;62;1011,33;962,511667;32,766667;25,557333;21;null;null;null;
2019-05-31;null;111,856083;70,773241;273,3;42,6;1011,901613;962,908065;33,296774;24,992258;19,432258;null;null;null;
2019-06-30;null;86,163433;16,28996;284,6;0;1015,503333;965,978333;32,583333;23,252667;16,523333;null;null;null;
2019-07-31;null;80,440827;6,58554;274;0;1015,804839;965,841935;32,464516;22,617419;14,780645;null;null;null;
2019-08-31;null;105,193999;3,468973;301,7;0;1015,672581;966,477419;33,887097;24,512903;15,990323;null;null;null;
2019-09-30;null;147,552693;1,436112;267,1;0;1011,883333;963,503333;36,573333;27,350667;18,463333;null;null;null;
2019-10-31;null;180,744228;39,622247;250,2;39,3;1009,362903;961,235484;36,422581;28,619355;21,425806;null;null;null;
2019-11-30;null;179,127219;101,655818;244,8;58;1007,68;960,17;36,206667;28,642;22,173333;null;null;null;
2019-12-31;null;null;null;null;null;null;960,506897;null;null;22,413333;null;null;null;
2020-01-31;null;null;null;191,7;288,9;1010,391935;961,620968;31,790323;25,776129;21,36129;null;null;null;
2020-02-29;null;null;null;211,9;187,5;1011,015517;962,206897;32,251724;25,642759;21,065517;null;null;null;
2020-03-31;null;null;null;149,6;271,8;1011,377419;962,433871;30,616129;24,990968;21,612903;null;null;null;
2020-04-30;null;null;null;220,6;139,6;1012,083333;963,17;31,273333;25,286;20,866667;null;null;null;
2020-05-31;null;null;null;201,1;23,4;1013,738983;964,548333;31,035714;24,397857;19,093548;null;null;null;
2020-06-30;null;null;null;228;0;1014,663636;965,194545;31,288462;22,970769;16,376667;null;null;null;
2020-07-31;null;null;null;260,1;0;1014,781034;965,017241;31,818519;22,304444;14,43871;null;null;null;
2020-08-31;null;null;null;252,8;0;1013,854386;964,575439;33,269231;23,693846;15,977419;null;null;null;
2020-09-30;null;null;null;263,2;8,4;1011,687273;963,354545;35,719231;26,4208;17,451724;null;null;null;
2020-10-31;null;null;null;204,4;58,1;1009,073684;960,22807;36,273077;27,739231;20,08;null;null;null;
2020-11-30;null;null;null;145,6;218,4;1010,366667;961,414815;31,62;25,1888;20,336667;null;null;null;
2020-12-31;null;null;null;214,8;163;1009,52963;960,755556;33,303704;26,154815;20,118519;null;null;null;
2021-01-31;null;null;null;246,2;103;1008,865517;960,265517;34,110345;26,185185;20,360714;null;null;null;
2021-02-28;null;null;null;null;250,4;1010,077551;961,112;30,791667;24,88;21,1;null;null;null;
2021-03-31;null;null;null;null;33,7;1009,907547;961,213208;32,337037;25,086087;19,721739;null;null;null;
2021-04-30;null;null;null;null;183;1010,925926;961,992593;31,47037;24,813333;20,362963;null;null;null;
2021-05-31;null;null;null;null;0;1013,156863;963,65098;32,665385;23,048;16,168;null;null;null;
2021-06-30;null;null;null;null;0;1013,742308;964,375;33,184615;22,751538;15,203846;null;null;null;
2021-07-31;null;null;null;null;0;1015,331481;965,657407;33,248148;22,547407;13,581481;null;null;null;
2021-08-31;null;null;null;null;0;1013,949153;964,693333;34,026667;24,145333;15,16;null;null;null;
2021-09-30;null;null;null;278,4;3,2;1010,956667;962,551667;37,196667;27,122759;18,33;null;5,65884;1,594764;
2021-10-31;null;null;null;233,9;85,7;1009,212903;961,2;36,409677;28,64129;21,590323;null;5,1444;1,636088;
2021-11-30;null;null;null;null;183,5;1009,962712;961,225424;31,606897;25,544444;21,213793;null;3,08664;1,116073;
2021-12-31;null;null;null;101,2;421,4;1009,453226;960,629032;29,809677;24,91;21,345161;null;3,60108;1,327587;

