Nome: SENHOR DO BONFIM
Codigo Estacao: 83088
Latitude: -10.443072
Longitude: -40.148244
Altitude: 532.09
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2011-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1998-12-31;235;null;null;217,7;33,4;948,983871;32,183871;26,174839;21,041935;55,919355;7;2,763441;null;
1999-01-31;278,1;null;null;256,1;102,1;948,821505;32,848387;26,889032;21,422581;50,887097;7;2,817204;null;
1999-02-28;257,9;null;null;187,4;14,8;949,385714;32,985714;26,859286;21,617857;52,633929;7;3,035714;null;
1999-03-31;227,8;null;null;251,2;82,5;948,496774;32,122581;26,093548;21,445161;58,524194;7;2,236559;null;
1999-04-30;238,7;null;null;207;22,5;950,531111;31,303333;25,671333;21,086667;58,691667;7;3,988889;null;
1999-05-31;164,7;null;null;170,2;38,1;952,163441;28,590323;23,617419;20,064516;69,008065;7;3,207527;null;
1999-06-30;146,3;null;null;153,6;36,6;952,824444;27,41;22,532667;19,176667;71,291667;7;3,3;null;
1999-07-31;198,3;null;null;179,6;73,8;954,053763;26,645161;21,723871;18,16129;68,153226;7;4,172043;null;
1999-08-31;127,5;null;null;166,6;108;954,702151;25,16129;20,479355;17,358065;76,040323;7;3,956989;null;
1999-09-30;208,9;null;null;187,4;19,5;952,183333;27,96;22,381333;18,106667;65,383333;7;3,711111;null;
1999-10-31;196,2;null;null;179,7;43,6;951,690323;28,616129;23,210968;19,109677;66,25;7;3,031183;null;
1999-11-30;171,2;null;null;143,9;46,4;949,692222;29,786667;24,442667;20,356667;66,75;7;2,566667;null;
1999-12-31;187,3;null;null;187,8;99;949,112903;30,493548;24,964516;20,735484;66,403226;7;2,752688;null;
2000-01-31;165,5;null;null;206,9;138,1;948,647312;30,374194;24,945806;20,993548;68,451613;7;2,860215;null;
2000-02-29;162,2;null;null;197;86,1;950,244828;30,917241;25,215172;21,237931;67,077586;7;3,057471;null;
2000-03-31;182,4;null;null;189,8;90,5;949,46129;30,56129;25,068387;21,158065;65,717742;7;3,139785;null;
2000-04-30;141,3;null;null;170,6;181;951,15;29,403333;24,368;20,99;73,066667;7;3,688889;null;
2000-05-31;120;null;null;174,1;84,5;952,154839;27,880645;23,014194;19,848387;75,395161;7;3,225806;null;
2000-06-30;102,8;null;null;123,2;67,9;953,602222;25,723333;21,585333;18,87;79,533333;7;3,788889;null;
2000-07-31;160,4;null;null;180,3;33,9;953,526882;26,648387;21,578065;18,187097;70,467742;7;3,935484;null;
2000-08-31;147,8;null;null;155,2;35,7;954,893548;26,803226;21,585806;18,306452;70,935484;7;3,645161;null;
2000-09-30;191,2;null;null;167,3;51,7;953,293333;28,423333;22,849333;19,006667;66,433333;7;4,355556;null;
2000-10-31;273;null;null;239;32,3;952,549462;31,058065;24,94;20,003226;52,943548;7;4,032258;null;
2000-11-30;162;null;null;182,2;117,1;949,987778;29,85;24,601333;20,793333;67,441667;7;2,522222;null;
2000-12-31;166,8;null;null;185,1;66,2;950,677419;29,754839;24,697419;20,780645;66,177419;7;2,354839;null;
2001-01-31;221;null;null;238,4;34,6;951,502151;31,164516;25,250323;20,625806;57,169355;7;3,913978;null;
2001-02-28;254,8;null;null;206,7;16,2;950,066667;33,114286;26,875714;21,803571;50,482143;7;3,309524;null;
2001-03-31;193;null;null;194,7;129,9;951,252688;30,977419;25,634194;21,609677;62,524194;7;2,709677;null;
