Nome: ITIRUCU (JAGUAQUARA)
Codigo Estacao: 83295
Latitude: -13.52777777
Longitude: -40.11972221
Altitude: 757.53
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2016-01-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1998-04-30;149,6;null;null;217;32,1;926,613333;30,033333;23,13;19,086667;null;5;2,583333;null;
1998-05-31;138,6;null;null;193,9;9,2;928,724194;27,6;21,310968;17,445161;null;6,6;2,577419;null;
1998-06-30;80,7;null;null;135;67,5;930,82;23,31;18,785333;15,983333;null;6;2,698333;null;
1998-07-31;102,9;null;null;187;28,2;930,403226;24,36129;18,996129;15,706452;null;5;2,396774;null;
1998-08-31;103,4;null;null;165,5;43,2;929,751613;24,622581;19,290323;15,903226;null;5;2,46129;null;
1998-09-30;140,3;null;null;216,9;38,6;929,411667;26,806667;20,248667;16,24;null;5;2,68;null;
1998-10-31;161,1;null;null;228,9;70,6;927,879032;28,235484;21,413548;16,76129;null;6,6;3,15;null;
1998-11-30;90,6;null;null;104,1;153,7;925,038333;27,273333;22,085333;18,81;null;4;2,428333;null;
1998-12-31;123,2;null;null;184,3;113,4;925,437097;28,151613;22,320645;18,477419;null;5;2,320968;null;
1999-01-31;129,9;null;null;195,9;92,1;924,953226;28,225806;22,315484;18,422581;null;4;2,425806;null;
1999-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1999-03-31;100,6;null;null;194,3;60,6;924,883636;28,235714;22,135714;18,332143;null;3,3;2,094545;null;
1999-04-30;74,5;null;null;144,3;93,4;927,245;25,666667;20,930667;18,24;null;6;2,315;null;
1999-05-31;60,6;null;null;127,8;84;927,822222;24,522581;19,892903;17,06129;null;5;2,452381;null;
1999-06-30;68,4;null;null;147,1;45,9;927,838889;23,963333;19,196;16,393333;87,283333;4,6;2,264444;null;
1999-07-31;56,5;null;null;116,2;144,4;931;22,009677;17,978065;15,496774;90,709677;6,6;2,407527;null;
1999-08-31;69,9;null;null;145,6;113,4;930;22,209677;17,383226;14,419355;87,846774;7,6;2,367742;null;
1999-09-30;87,8;null;null;175,6;111,2;927,477778;23,946667;18,333333;14,813333;84,125;5,1;2,331111;null;
1999-10-31;82,6;null;null;119,2;59,7;926,863441;24,164516;19,258065;16,106452;85,508065;6,6;2,584946;null;
1999-11-30;74,5;null;null;94,4;102,6;924,923333;25,64;20,511333;17,066667;84,858333;5,5;2,081111;null;
1999-12-31;89,3;null;null;150,4;125,3;924,270968;26,977419;21,332258;17,706452;82,75;4;2,2;null;
2000-01-31;88,9;null;null;195,3;77,8;923,524731;27,967742;21,946452;17,919355;81,806452;5;1,992473;null;
2000-02-29;78,1;null;null;176,5;94,7;924,955172;28,075862;22,211724;18,37931;82,844828;4,6;1,891954;null;
2000-03-31;67,3;null;null;158,9;94,7;924,362366;26,625806;21,462581;18,170968;86,677419;4;1,880645;null;
2000-04-30;62;null;null;156,1;43,7;925,648889;26,36;21,076;18,156667;87,033333;4,5;2,018889;null;
2000-05-31;55,6;null;null;153;42,9;926,833333;25,032258;19,843871;16,893548;87,185484;5;2,083871;null;
2000-06-30;55,9;null;null;138,2;43,9;928,561111;23,28;18,505333;15,646667;88,758333;5;2,278889;null;
2000-07-31;57,6;null;null;150,7;76,6;928,155914;22,951613;18,034194;14,945161;87,217742;5;2,169892;null;
2000-08-31;76,9;null;null;148,4;29,4;928,929032;23,858065;18,383871;15,003226;84,290323;6,6;2,505376;null;
2000-09-30;89,5;null;null;125,9;37,7;929,322222;24,616667;19,089333;15,613333;82,758333;6,1;2,784444;null;
2000-10-31;140,2;null;null;233,1;12,1;931,170968;28,145161;20,987097;16,73871;74,451613;6;2,892473;null;
2000-11-30;100,6;null;null;169,2;226,1;928,171111;27,913333;21,786;17,933333;79,75;6,1;2,596667;null;
2000-12-31;70;null;null;110,2;177,4;928,565591;26,832258;21,629677;18,309677;83,822581;5,5;2,419355;null;
2001-01-31;95;null;null;196,9;39,6;930,369892;27,080645;21,254194;17,406452;80,741935;5;2,347312;null;
2001-02-28;131,3;null;null;218,9;47,9;928,666265;30,35;22,701429;18,060714;73,814815;4,6;2,346988;null;
2001-03-31;92,3;null;null;173,8;79,7;929,972043;27,903226;22,028387;18,403226;82,225806;6;2,301075;null;
2001-04-30;89,9;null;null;175,3;24;930,58;26,896667;21,216667;17,67;81,9;4,5;2,392222;null;
2001-05-31;75,1;null;null;189,3;77,6;930,283871;26,903226;21,245161;18,080645;83,419355;4,6;2,053763;null;
2001-06-30;48,7;null;null;124,1;82,9;933,226667;22,976667;18,486667;15,676667;88,491667;4,6;2,337778;null;
2001-07-31;71,1;null;null;163,6;33,1;934,493548;23,5;18,241935;15,296774;87,05;5;2,293548;null;
2001-08-31;61,9;null;null;122,3;66,6;936,064516;22,419355;17,568387;14,696774;87,306452;5;2,680645;null;
2001-09-30;89,8;null;null;147,7;24,2;931,771111;25,24;19,336667;15,673333;80,025862;5;2,755556;null;
2001-10-31;106,8;null;null;154;57,9;930,525806;26,732258;20,729677;16,945161;79,370968;6,1;2,845161;null;
2001-11-30;137,2;null;null;187,3;10,9;928,88;29,3;22,086667;17,586667;73,675;4,6;2,948889;null;
2001-12-31;138,3;null;null;193;152,3;929,052688;28,383871;22,143871;18,358065;77,516129;6,6;2,997849;null;
2002-01-31;75,6;null;null;145,6;179,3;928,449462;27,041935;21,794194;18,63871;83,177419;5;2,550581;null;
2002-02-28;100,4;null;null;199,6;114,4;929,317857;28,121429;21,953571;17,757143;77,125;5;2,184389;null;
2002-03-31;101,8;null;null;181,8;37,8;929,689247;27,43871;21,814194;18,209677;82,524194;5,1;2,389475;null;
2002-04-30;88,6;null;null;172,3;37,7;929,945556;27,086667;21,516;18,176667;82,625;4,62996;2,314552;null;
2002-05-31;78,2;null;null;183;50,9;931,325806;25,045161;19,97871;16,629032;81,596774;5;2,208197;null;
2002-06-30;31,6;null;null;97,1;59,9;934,158889;23,356667;18,823333;16,216667;88,008333;4;2,123417;null;
2002-07-31;66,6;null;null;155,1;44,2;934,084946;23,945161;18,697419;15,693548;85,629032;5;2,387097;null;
