Nome: BARRA
Codigo Estacao: 83179
Latitude: -11.084858
Longitude: -43.138998
Altitude: 407.5
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2000-10-31;328,2;null;null;303,6;11,2;965,773118;35,590323;28,663871;21,867742;42,612903;5,8;2,686022;null;
2000-11-30;166,3;null;null;234,3;197,3;964,358889;31,95;25,924667;20,656667;66,833333;7;2,42809;null;
2000-12-31;123,4;null;null;192,5;256,4;965,245161;31,029032;25,576129;21,13871;72,629032;4,6;1,94086;null;
2001-01-31;155,6;null;null;268,3;15;966,190323;32,422581;25,883871;19,858065;61,548387;5,6;1,898925;null;
2001-02-28;166,8;null;null;233,8;33,4;964,541667;34,25;27,277143;21,296429;56,696429;4,6;1,858333;null;
2001-03-31;144,5;null;null;251,8;177,4;965,765591;33,03871;26,429032;20,93871;64,233871;5,3;1,593548;null;
2001-04-30;192,9;null;null;268;19,9;966,221111;33,793333;26,494;19,97;56,441667;5;1,817778;null;
2001-05-31;218,8;null;null;281,8;14;966,141935;34,183871;26,944516;20,122581;51,693548;5,5;1,878495;null;
2001-06-30;234,2;null;null;272;3,9;968,731111;32,2;24,88;17,65;50,483333;5,8;2,391111;null;
2001-07-31;271,6;null;null;308,6;0;969,225806;32,490323;24,97871;17,090323;44,916667;7;2,691398;null;
2001-08-31;297,6;null;null;295,7;0;970,711828;32,283871;25,022581;17,312903;42,322581;6,6;3,264516;null;
2001-09-30;325,8;null;null;297,3;0;966,431111;35,476667;27,998667;20,55;39,8;6,8;2,911111;null;
2001-10-31;275,5;null;null;252,5;79,4;965,35914;35,070968;28,370323;22,125806;48,524194;5,8;2,426882;null;
2001-11-30;250,7;null;null;254,4;78,5;964,202222;35,09;28,265333;22,576667;51,641667;4,6;2,254444;null;
2001-12-31;217,8;null;null;249,2;104,1;964,330108;33,893548;27,443871;21,948387;55,879032;6,6;2,440215;null;
2002-01-31;116,7;null;null;220;333,6;965,656989;30,948387;25,469677;20,96129;72,66129;5,8;2,119806;null;
2002-02-28;154,5;null;null;263,5;119,2;965,989286;32,432143;26,091429;19,946429;60,777778;5,8;1,921502;null;
2002-03-31;202,5;null;null;272,9;42,4;965,583871;33,716129;27,235484;21,019355;52,5;5;1,89002;null;
2002-04-30;188,1;null;null;271,2;25,8;965,375556;33,32;26,436667;20,143333;56,483333;16;1,959157;null;
2002-05-31;220,2;null;null;276,3;,5;966,664516;33,603226;26,318065;19,232258;49,274194;5,6;1,933783;null;
2002-06-30;224,2;null;null;259,7;0;969,451111;32;24,761333;17,11;49,308333;5,8;1,976341;null;
2002-07-31;249,9;null;null;302,7;0;969,164516;33,258065;25,677419;17,683871;45,104839;5;2,155914;null;
2002-08-31;292,9;null;null;317,3;0;969,017204;33,287097;25,729032;17,567742;42,169355;5;2,593106;null;
2002-09-30;293,1;null;null;279,2;37,2;967,025556;34,38;27,516667;20,866667;45,108333;6;2,956667;null;
2002-10-31;369,9;null;null;314,2;0;964,912903;36,096774;29,285806;22,183871;36,879032;5,8;2,852688;null;
2002-11-30;257,7;null;null;287,4;173;965,283333;34,87;27,729333;21,356667;49,433333;6,6;2,363333;null;
2002-12-31;200,6;null;null;245,4;106,9;965,280645;34,306452;27,291613;21,651613;60,104839;4,6;1,953763;null;
2003-01-31;144,6;148,15086;148,15086;211,9;128,7;965,893548;32,903226;26,612903;22,019355;66,322581;5;1,904301;null;
2003-02-28;177;177,821542;124,6;239,5;24,6;965,697619;33,960714;27,477857;21,557143;56,125;5,3;1,941667;null;
2003-03-31;189,9;187,986453;146,4;260,6;146,6;965,209677;33,629032;27,47871;22,174194;59,653226;5,8;2,149462;null;
2003-04-30;null;177,069697;7,9;270;7,9;966,124444;33,806667;27,126667;20,87;57,591667;5;1,733333;null;
2003-05-31;null;156,850175;46,5;225,6;46,5;967,315054;32,603226;26,271613;20,574194;57,975806;5,6;1,841935;null;
2003-06-30;null;137,541046;0;282,8;0;968,175556;32,56;24,920667;17,153333;49,258333;5,3;1,885556;null;
2003-07-31;null;134,042479;0;301,4;0;969,911828;32,164516;24,529677;16,977419;46,620968;5,6;2,307527;null;
2003-08-31;null;172,595368;8,4;306;8,4;968,54086;33,925806;26,456129;18,745161;43,612903;6,3;2,410753;null;
2003-09-30;null;null;null;303,2;0;967,635556;34,86;27,588;19,903333;37,891667;5,1;3,185556;null;
2003-10-31;null;null;null;290,9;,6;965,084946;36,006452;29,251613;21,729032;36,379032;5,6;2,998925;null;
2003-11-30;null;null;null;266,6;27,5;964,282222;35,63;28,77;21,96;46,775;5,8;2,852222;null;
2003-12-31;null;null;null;291,9;41,9;964,101075;36,848387;29,969677;22,854839;42,758065;5,1;2,21828;null;
2004-01-31;null;null;null;141,5;309,4;964,558065;31,229032;25,692903;21,025806;73,395161;5;1,778495;null;
2004-02-29;null;null;null;208,4;131,3;965,947126;31,306897;25,771724;20,558621;71,215517;4,1;1,78046;null;
2004-03-31;null;null;null;220,5;139;965,523656;31,329032;25,630968;19,990323;72,790323;4,6;1,587097;null;
