Nome: CARINHANHA
Codigo Estacao: 83408
Latitude: -14.29749999
Longitude: -43.77138888
Altitude: 455.25
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2020-10-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1999-04-30;223,3;null;null;276,6;2,7;960,384444;33,153333;26,061333;19,53;57,058333;7;2,594318;null;
1999-05-31;248,2;null;null;286,9;,1;961,496774;32,312903;24,54;17,319355;53,967742;5,3;2,435484;null;
1999-06-30;225,2;null;null;286,5;,6;961,932222;31,82;23,744;15,31;51,541667;5;2,091111;null;
1999-07-31;282,9;null;null;285;0;964,64086;30,377419;23,027097;15,480645;50,129032;7,3;3,073118;null;
1999-08-31;321,2;null;null;111;0;964,156989;31,158065;23,82;16,893548;46,637097;6,6;3,208602;null;
1999-09-30;315,2;null;null;279,7;29,9;960,375556;32,98;25,510667;18,603333;50,108333;5,8;2,628889;null;
1999-10-31;307,3;null;null;211,8;39,6;959,944086;32,696774;26,429032;20,512903;54,266129;7,5;2,970968;null;
1999-11-30;144,3;null;null;147,6;227;958,976667;29,79;24,843333;20,636667;72,808333;6;2,439326;null;
1999-12-31;101,9;null;null;224,6;181,1;958,575269;30,006452;24,629677;20,351613;75,41129;5;2,263441;null;
2000-01-31;117,7;null;null;210,7;143,5;957,982796;30,609677;25,077419;20,477419;72,419355;5;1,946237;null;
2000-02-29;122,6;null;null;245,9;51,8;959,317241;31,734483;25,828966;20,717241;68,224138;4,6;2,005747;null;
2000-03-31;131;null;null;254,1;98,6;958,836559;31,122581;25,424516;20,606452;68,939655;6,1;2,066667;null;
2000-04-30;184,7;null;null;273,9;1,9;959,881111;32,706667;25,976;19,706667;57,941667;5,8;2,286667;null;
2000-05-31;240,6;null;null;10,5;0;961,097849;32,564516;24,529032;16,577419;48,620968;6,3;2,31828;null;
2000-06-30;235,6;null;null;298,6;0;962,807778;31,393333;23,230667;15,096667;46,068966;7,1;2,369663;null;
2000-07-31;249,2;null;null;289,1;0;962,237634;31,235484;23,457419;15,925806;46,870968;5,8;2,730108;null;
2000-08-31;296,8;null;null;10,9;0;962,824731;32,596774;24,690968;16,693548;41,653226;6;2,582796;null;
2000-09-30;291,8;null;null;271,7;15,9;962,068889;32,946667;25,988;20,27;45,925;6,3;3,201111;null;
2000-10-31;381,4;null;null;296,6;16,2;960,694624;35,270968;27,865161;21,477419;41;6,1;2,893548;null;
2000-11-30;152,3;null;null;180,3;197,6;959,066667;31,013333;25,526667;21,766667;70,141667;9,6;2,253333;null;
2000-12-31;98,3;null;null;159,3;220,1;959,701075;29,948387;24,543226;21,106452;81,008065;7;2,308602;null;
2001-01-31;170,9;null;null;11,9;30,5;961,27957;31,335484;25,247097;19,841935;65,959677;5;2,441935;null;
2001-02-28;214,9;null;null;266,2;45,5;959,433333;34,675;27,202857;20,689286;54,169643;6,6;2,302381;null;
2001-03-31;143,7;null;null;241,5;126,8;960,770968;31,651613;25,683871;20,874194;68,572581;4,8;1,964516;null;
2001-04-30;241,7;null;null;276,6;5,2;961,434444;33,29;26,184;19,836667;53,175;5,8;2,404444;null;
2001-05-31;214,2;null;null;267,6;9;961,114444;33,03;25,766;19,17;52,208333;5;2,053333;null;
2001-06-30;256,6;null;null;289,5;1,6;964,507778;31,126667;23,928;17,26;52,841667;5,8;2,526966;null;
2001-07-31;274,9;null;null;295,7;,8;964,503226;31,203226;23,86;16,841935;50,175;6,8;2,812903;null;
2001-08-31;341,1;null;null;294,3;0;966,522581;30,96129;24,432258;18,525806;48,153226;7,6;3,445161;null;
2001-09-30;355,3;null;null;290,8;4,2;961,56;34,093333;26,823333;19,833333;43,733333;6,1;2,911111;null;
2001-10-31;280,5;null;null;204;49,8;960,94086;32,96129;26,792258;21,396774;54,677419;8,3;2,539785;null;
2001-11-30;162,2;null;null;169,2;205,7;959,797778;32,206667;26,218;21,833333;68,516667;5,5;2,029213;null;
2001-12-31;165,2;null;null;225,3;118;959,705376;31,396774;25,669677;21,387097;68,604839;5,5;2,489419;null;
2002-01-31;101,2;null;null;241,4;217,6;959,42043;30,409677;25,075484;21,025806;77,330645;5;2,257097;null;
2002-02-28;107,9;null;null;241,2;95,9;960,241667;31,146429;25,236429;20,164286;70,339286;4,6;2,039492;null;
2002-03-31;192,7;null;null;286,6;19;960,637634;33,435484;26,556774;20,906452;61,153226;8,3;2,602126;null;
2002-04-30;238;null;null;279,7;6,5;960,111111;33,953333;26,658;20,23;53,1;5;2,550012;null;
2002-05-31;251;null;null;299,1;26,6;961,627174;32,732258;25,232258;18,025806;48,908333;5,6;2,08172;null;
2002-06-30;250,1;null;null;269,6;,3;964,772222;30,943333;23,582667;16,7;51,191667;5,5;2,613483;null;
2002-07-31;263,8;null;null;302;0;964,144086;31,723333;24,106;16,780645;45,830645;5,3;2,348387;null;
2002-08-31;338,5;null;null;323,2;0;964,173118;32,558065;24,982581;17,645161;40,596774;5,8;2,898925;null;
2002-09-30;317,6;null;null;262;31,1;961,852222;33,203448;26,284667;20;47,25;5,8;2,823333;null;
2002-10-31;406,9;null;null;300,5;5,5;959,256989;36,193548;28,474667;21,05;36,129032;5,1;2,758065;null;
2002-11-30;254,4;null;null;268,7;137,9;959,933333;33,943333;27,223333;21,036667;54,075;7,3;2,398889;null;
2002-12-31;182,6;null;null;219,4;303;959,505376;32,735484;26,492258;21,664516;68,903226;8,8;2,051613;null;
2003-01-31;99,2;134,393063;134,393063;198,9;164,5;960,391398;31,058065;25,694839;21,880645;75,564516;5;1,995699;null;
2003-02-28;146,6;160,401239;155,2;251,2;55,2;960,608333;32,510714;26,532857;21,242857;66,758929;4,5;1,992857;null;
2003-03-31;161;160,788002;112,8;251,4;112,8;960,043011;32,409677;26,330323;21,393548;72,766129;6,6;2,097849;null;
2003-04-30;196,8;162,945866;3,2;291,5;3,2;960,895556;33,043333;26,518667;20,776667;66,175;5,6;2,301111;null;
2003-05-31;220,1;147,160232;6,9;263,8;6,9;962,183871;32,283871;25,363226;19,387097;59,758065;5,5;2,302151;null;
2003-06-30;224,4;118,185543;0;291,7;0;963,142222;31,313333;23,443333;15,896667;54,591667;5,5;1,993333;null;
2003-07-31;259,2;112,435805;0;301,7;0;965,298925;30,409677;23,104516;15,890323;48,620968;8,1;2,787097;null;
2003-08-31;269,2;140,721722;0;272,3;0;963,833333;31,53871;24,790968;17,967742;46,653226;5,6;2,707527;null;
2003-09-30;337,2;null;null;274,7;5;962,607778;33,726667;26,571333;19,783333;40,591667;7;3,121111;null;
2003-10-31;364,7;null;null;269,2;0;960,173913;34,364516;27,768387;21,258065;40,016129;6,1;2,853261;null;
2003-11-30;256,8;null;null;232,7;90;958,9;33,906667;27,712414;22,163333;53,883333;6;2,645556;null;
